Time [s];T_cat [gradC];n_h2 [mol/s];n_ch4 [mol/s];n_h2_res [mol/s];m_DE [kg/h];Pel [W]
1332;280.8;0;0;0;0;0
1334;280.8;0;0;0;0;0
1336;280.7;0;0;0;0;0
1338;280.6;0;0;0;0;0
1340;280.6;0;0;0;0;0
1342;280.5;0;0;0;0;0
1344;280.4;0;0;0;0;0
1346;280.4;0;0;0;0;0
1348;280.3;0;0;0;0;0
1350;280.2;0;0;0;0;0
1352;280.2;0;0;0;0;0
1354;280.1;0;0;0;0;0
1356;280;0;0;0;0;0
1358;280;0;0;0;0;0
1360;279.9;0;0;0;0;0
1362;279.8;0;0;0;0;0
1364;279.7;0;0;0;0;0
1366;279.6;0;0;0;0;0
1368;279.6;0;0;0;0;0
1370;279.5;0;0;0;0;0
1372;279.4;0;0;0;0;0
1374;279.4;0;0;0;0;0
1376;279.3;0;0;0;0;0
1378;279.2;0;0;0;0;0
1380;279.2;0;0;0;0;0
1382;279.1;0;0;0;0;0
1384;279;0;0;0;0;0
1386;278.9;0;0;0;0;0
1388;278.8;0;0;0;0;0
1390;278.8;0;0;0;0;0
1392;278.7;0;0;0;0;0
1394;278.6;0;0;0;0;0
1396;278.6;0;0;0;0;0
1398;278.5;0;0;0;0;0
1400;278.4;0;0;0;0;0
1402;278.4;0;0;0;0;0
1404;278.2;0;0;0;0;0
1406;278.2;0;0;0;0;0
1408;278.1;0;0;0;0;0
1410;278;0;0;0;0;0
1412;278;0;0;0;0;0
1414;277.9;0;0;0;0;0
1416;277.8;0;0;0;0;0
1418;277.7;0;0;0;0;0
1420;277.7;0;0;0;0;0
1422;277.6;0;0;0;0;0
1424;277.6;0;0;0;0;0
1426;277.5;0;0;0;0;0
1428;277.4;0;0;0;0;0
1430;277.3;0;0;0;0;0
1432;277.3;0;0;0;0;0
1434;277.2;0;0;0;0;0
1436;277.2;0;0;0;0;0
1438;277.1;0;0;0;0;0
1440;277;0;0;0;0;0
1442;277;0;0;0;0;0
1444;276.9;0;0;0;0;0
1446;276.8;0;0;0;0;0
1448;276.7;0;0;0;0;0
1450;276.6;0;0;0;0;0
1452;276.5;0;0;0;0;0
1454;276.5;0;0;0;0;0
1456;276.4;0;0;0;0;0
1458;276.3;0;0;0;0;0
1460;276.3;0;0;0;0;0
1462;276.2;0;0;0;0;0
1464;276.2;0;0;0;0;0
1466;276.1;0;0;0;0;0
1468;276;0;0;0;0;0
1470;276;0;0;0;0;0
1472;275.9;0;0;0;0;0
1474;275.8;0;0;0;0;0
1476;275.8;0;0;0;0;0
1478;275.7;0;0;0;0;0
1480;275.7;0;0;0;0;0
1482;275.6;0;0;0;0;0
1484;275.5;0;0;0;0;0
1486;275.5;0;0;0;0;0
1488;275.4;0;0;0;0;0
1490;275.3;0;0;0;0;0
1492;275.3;0;0;0;0;0
1494;275.2;0;0;0;0;0
1496;275.1;0;0;0;0;0
1498;275;0;0;0;0;0
1500;275;0;0;0;0;0
1502;274.9;0;0;0;0;0
1504;274.9;0;0;0;0;0
1506;274.8;0;0;0;0;0
1508;274.7;0;0;0;0;0
1510;274.6;0;0;0;0;0
1512;274.5;0;0;0;0;0
1514;274.5;0;0;0;0;0
1516;274.4;0;0;0;0;0
1518;274.4;0;0;0;0;0
1520;274.3;0;0;0;0;0
1522;274.2;0;0;0;0;0
1524;274.2;0;0;0;0;0
1526;274.1;0;0;0;0;0
1528;274;0;0;0;0;0
1530;274;0;0;0;0;0
1532;273.9;0;0;0;0;0
1534;273.8;0;0;0;0;0
1536;273.8;0;0;0;0;0
1538;273.7;0;0;0;0;0
1540;273.7;0;0;0;0;0
1542;273.6;0;0;0;0;0
1544;273.5;0;0;0;0;0
1546;273.4;0;0;0;0;0
1548;273.3;0;0;0;0;0
1550;273.3;0;0;0;0;0
1552;273.2;0;0;0;0;0
1554;273.2;0;0;0;0;0
1556;273.1;0;0;0;0;0
1558;273;0;0;0;0;0
1560;273;0;0;0;0;0
1562;272.9;0;0;0;0;0
1564;272.9;0;0;0;0;0
1566;272.8;0;0;0;0;0
1568;272.7;0;0;0;0;0
