Time [s];T_cat [gradC];n_h2 [mol/s];n_ch4 [mol/s];n_h2_res [mol/s];m_DE [kg/h];Pel [W]
906;403.7;0.00701;0.00173;0.000054;0;203
908;403.6;0.00701;0.00173;0.000054;0;308
910;403.5;0.00701;0.00173;0.000054;0;350
912;403.4;0.00701;0.00173;0.000054;0;329
914;403.2;0.00701;0.00173;0.000054;0;350
916;403;0.00701;0.00173;0.000054;0;329
918;402.8;0.00701;0.00173;0.000054;0;217
920;402.6;0.00701;0.00173;0.000054;0;196
922;402.4;0.00701;0.00173;0.000054;0;189
924;402.2;0.00701;0.00173;0.000054;0;210
926;401.9;0.00701;0.00173;0.000054;0;189
928;401.9;0.00701;0.00173;0.000054;0;280
930;402;0.00701;0.00173;0.000054;0;329
932;402.3;0.00701;0.00173;0.000054;0;336
934;402.6;0.00701;0.00173;0.000054;0;336
936;402.8;0.00701;0.00173;0.000054;0;329
938;403.1;0.00701;0.00173;0.000054;0;266
940;403.2;0.00701;0.00173;0.000054;0;189
942;403.4;0.00701;0.00173;0.000054;0;210
944;403.4;0.00701;0.00173;0.000054;0;182
946;403.4;0.00701;0.00173;0.000054;0;203
948;403.4;0.00701;0.00173;0.000054;0;245
950;403.3;0.00701;0.00173;0.000054;0;329
952;403.1;0.00701;0.00173;0.000054;0;350
954;402.9;0.00701;0.00173;0.000054;0;329
956;402.7;0.00701;0.00173;0.000054;0;350
958;402.6;0.00701;0.00173;0.000054;0;273
960;402.4;0.00701;0.00173;0.000054;0;210
962;402.1;0.00701;0.00173;0.000054;0;182
964;401.9;0.00701;0.00173;0.000054;0;203
966;401.8;0.00701;0.00173;0.000054;0;238
968;402;0.00701;0.00173;0.000054;0;322
970;402.3;0.00701;0.00173;0.000054;0;350
972;402.6;0.00701;0.00173;0.000054;0;329
974;402.9;0.00701;0.00173;0.000054;0;350
976;403.1;0.00701;0.00173;0.000054;0;273
978;403.3;0.00701;0.00173;0.000054;0;203
980;403.4;0.00701;0.00173;0.000054;0;196
982;403.5;0.00701;0.00173;0.000054;0;182
984;403.5;0.00701;0.00173;0.000054;0;210
986;403.5;0.00701;0.00173;0.000054;0;182
988;403.4;0.00701;0.00173;0.000054;0;308
990;403.2;0.00701;0.00173;0.000054;0;322
992;403;0.00701;0.00173;0.000054;0;350
994;402.9;0.00701;0.00173;0.000054;0;322
996;402.7;0.00701;0.00173;0.000054;0;336
998;402.5;0.00701;0.00173;0.000054;0;224
1000;402.3;0.00701;0.00173;0.000054;0;182
1002;402;0.00701;0.00173;0.000054;0;210
1004;401.8;0.00701;0.00173;0.000054;0;182
1006;401.6;0.00701;0.00173;0.000054;0;210
1008;401.7;0.00701;0.00173;0.000054;0;182
1010;401.9;0.00701;0.00173;0.000054;0;210
1012;402.3;0.00701;0.00173;0.000054;0;266
1014;402.6;0.00701;0.00173;0.000054;0;329
1016;402.9;0.00701;0.00173;0.000054;0;336
1018;403.1;0.00701;0.00173;0.000054;0;322
1020;403.3;0.00701;0.00173;0.000054;0;350
1022;403.4;0.00701;0.00173;0.000054;0;224
1024;403.4;0.00701;0.00173;0.000054;0;210
1026;403.4;0.00701;0.00173;0.000054;0;189
1028;403.4;0.00701;0.00173;0.000054;0;203
1030;403.2;0.00701;0.00173;0.000054;0;196
1032;403.1;0.00701;0.00173;0.000054;0;252
1034;402.9;0.00701;0.00173;0.000054;0;350
1036;402.7;0.00701;0.00173;0.000054;0;322
1038;402.5;0.00701;0.00173;0.000054;0;350
1040;402.3;0.00701;0.00173;0.000054;0;322
1042;402;0.00701;0.00173;0.000054;0;280
1044;401.8;0.00701;0.00173;0.000054;0;196
1046;401.6;0.00701;0.00173;0.000054;0;196
1048;401.5;0.00701;0.00173;0.000054;0;203
1050;401.7;0.00701;0.00173;0.000054;0;196
1052;401.9;0.00701;0.00173;0.000054;0;210
1054;402.2;0.00701;0.00173;0.000054;0;189
1056;402.6;0.00701;0.00173;0.000054;0;336
1058;402.8;0.00701;0.00173;0.000054;0;329
1060;403;0.00701;0.00173;0.000054;0;329
1062;403.1;0.00701;0.00173;0.000054;0;343
1064;403.2;0.00701;0.00173;0.000054;0;329
1066;403.3;0.00701;0.00173;0.000054;0;210
1068;403.2;0.00701;0.00173;0.000054;0;189
1070;403.1;0.00701;0.00173;0.000054;0;210
1072;403;0.00701;0.00173;0.000054;0;189
1074;402.8;0.00701;0.00173;0.000054;0;196
1076;402.7;0.00701;0.00173;0.000054;0;203
1078;402.5;0.00701;0.00173;0.000054;0;294
1080;402.3;0.00701;0.00173;0.000054;0;350
1082;402;0.00701;0.00173;0.000054;0;329
